instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.6393121471202754,0.4938134162843421,0.03260596667734568
NIRISS_SOSS,2.6383211015807673,0.517030738603858,0.034138981400970415
NIRISS_SOSS,2.637330051954913,0.5067911982084042,0.0334628756049034
NIRISS_SOSS,2.6363389983630863,0.5257982096813714,0.03471788804945521
NIRISS_SOSS,2.6353479409251865,0.5250953749304497,0.03467148062974461
NIRISS_SOSS,2.6343568797606394,0.5241122412104161,0.03460656537175913
NIRISS_SOSS,2.633365814988398,0.5229123197251148,0.03452733585171174
NIRISS_SOSS,2.6323747467269425,0.5203032747626548,0.03435506342998256
NIRISS_SOSS,2.6313836750942823,0.5193104363416521,0.03428950738107083
NIRISS_SOSS,2.6303926002079567,0.521225687110461,0.03441596932132437
NIRISS_SOSS,2.629401522185037,0.5214377038817658,0.03442996855980642
NIRISS_SOSS,2.6284104411421225,0.5182505262985636,0.03421952266537403
NIRISS_SOSS,2.627419357195348,0.508427110107215,0.03357089310118985
NIRISS_SOSS,2.6264282704603796,0.49157162433436996,0.032457943575486
NIRISS_SOSS,2.6254371810524186,0.4780817247991638,0.03156722007502848
NIRISS_SOSS,2.6244460890861996,0.5143881435774083,0.033964493704742
NIRISS_SOSS,2.6234549946759946,0.5198047806140607,0.03432214839960487
NIRISS_SOSS,2.6224638979356114,0.5247515513292698,0.03464877832860563
NIRISS_SOSS,2.6214727989783944,0.5249944965908149,0.03466481974190291
NIRISS_SOSS,2.620481697917227,0.5266516452994388,0.034774239481810666
NIRISS_SOSS,2.6194905948645326,0.5257332500091912,0.034713598832442
NIRISS_SOSS,2.618499489932273,0.5276823928406411,0.03484229862899643
NIRISS_SOSS,2.617508383231951,0.5283500050776098,0.03488638034414257
NIRISS_SOSS,2.6165172748746115,0.5368149269980508,0.03544530999846631
NIRISS_SOSS,2.6155261649708423,0.52767718253354,0.03484195459804443
NIRISS_SOSS,2.614535053630774,0.531019725938582,0.03506265912993512
